,index,name,cost_text,Bed,Bath,Park,property_type,desc_head,LocID
7034,https://www.domain.com.au/33-roberts-ave-mulgrave-vic-3170-15920980,33 Roberts Ave Mulgrave VIC 3170,420.0,3,1,1,House,bedroom famili home,212051325
7035,https://www.domain.com.au/204-408-lonsdale-street-melbourne-vic-3000-16071522,204/408 Lonsdale Street Melbourne VIC 3000,420.0,1,1,0,Apartment / Unit / Flat,furnish apart,206041504
7036,https://www.domain.com.au/3-26-olive-grove-parkdale-vic-3195-16053127,3/26 Olive Grove Parkdale VIC 3195,420.0,2,1,1,Apartment / Unit / Flat,spaciou two bedroom unit locat small block,208031193
7037,https://www.domain.com.au/9-314a-reynolds-road-donvale-vic-3111-16024220,9/314A Reynolds Road Donvale VIC 3111,420.0,2,1,1,House,mapl rise independ live year,211021262
7038,https://www.domain.com.au/639-gilbert-road-reservoir-vic-3073-15995242,639 Gilbert Road Reservoir VIC 3073,420.0,3,1,1,House,spaciou bedroom hous,209021526
7039,https://www.domain.com.au/26-keats-avenue-kingsbury-vic-3083-15947548,26 Keats Avenue Kingsbury VIC 3083,420.0,3,2,2,House,famili home heart,209021205
7040,https://www.domain.com.au/241-harbour-esplanade-docklands-vic-3008-16014491,241 Harbour Esplanade Docklands VIC 3008,420.0,1,1,0,Apartment / Unit / Flat,eleg entri level pad covet quay,206041118
7041,https://www.domain.com.au/2-39-canning-street-avondale-heights-vic-3034-16048471,2/39 Canning Street Avondale Heights VIC 3034,420.0,3,2,3,Apartment / Unit / Flat,easi live excel locat,210011533
7042,https://www.domain.com.au/6-5-queen-street-essendon-vic-3040-16077534,6/5 Queen Street Essendon VIC 3040,420.0,1,1,1,Apartment / Unit / Flat,stun townhous ideal locat,206031501
7043,https://www.domain.com.au/5-74-holmes-road-moonee-ponds-vic-3039-15945820,5/74 Holmes Road Moonee Ponds VIC 3039,420.0,1,1,1,Apartment / Unit / Flat,impress space boutiqu appeal,206031116
7044,https://www.domain.com.au/15-31-barnsbury-road-deepdene-vic-3103-16067439,15/31 Barnsbury Road Deepdene VIC 3103,420.0,2,1,1,Apartment / Unit / Flat,prime locat,207011147
7045,https://www.domain.com.au/74-blair-street-maribyrnong-vic-3032-16081059,74 Blair Street Maribyrnong VIC 3032,420.0,3,2,1,Townhouse,bedroom contemporari townhous,213031349
7046,https://www.domain.com.au/105-51-53-gaffney-street-coburg-vic-3058-16058287,105/51-53 Gaffney Street Coburg VIC 3058,420.0,2,1,1,Apartment / Unit / Flat,heart,206011498
7047,https://www.domain.com.au/2-21-23-westgate-street-pascoe-vale-south-vic-3044-16060501,2/21-23 Westgate Street Pascoe Vale South VIC 3044,420.0,3,1,1,Apartment / Unit / Flat,perfect vale,206011109
7048,https://www.domain.com.au/8-42-strabane-avenue-mont-albert-north-vic-3129-15998116,8/42 Strabane Avenue Mont Albert North VIC 3129,420.0,2,1,1,Apartment / Unit / Flat,nice quiet unit love complex,207031164
7049,https://www.domain.com.au/56-leopold-crescent-hampton-park-vic-3976-16062874,56 Leopold Crescent Hampton Park VIC 3976,420.0,3,2,1,House,home sweet home,212031561
7050,https://www.domain.com.au/2-nivea-terrace-south-morang-vic-3752-16051148,2 Nivea Terrace South Morang VIC 3752,420.0,3,2,2,House,beauti posit famili home,209041436
7051,https://www.domain.com.au/1-saxonwood-drive-narre-warren-vic-3805-16011848,1 Saxonwood Drive Narre Warren VIC 3805,420.0,4,2,1,House,bedroom hous great locat,212021456
7052,https://www.domain.com.au/28-alhambra-drive-epping-vic-3076-16072952,28 Alhambra Drive Epping VIC 3076,420.0,3,2,2,House,perfect famili home,209041433
7053,https://www.domain.com.au/8-radisson-crescent-werribee-vic-3030-16062346,8 Radisson Crescent Werribee VIC 3030,420.0,4,2,4,House,move brand new home estat,213051368
7054,https://www.domain.com.au/2-64-seston-street-reservoir-vic-3073-16076457,2/64 Seston Street Reservoir VIC 3073,420.0,2,1,1,Apartment / Unit / Flat,two bedroom unit,209021525
7055,https://www.domain.com.au/3-27-flinders-lane-melbourne-vic-3000-16072122,3/27 Flinders Lane Melbourne VIC 3000,420.0,1,1,0,Apartment / Unit / Flat,stylish one bedroom apart,206041503
7056,https://www.domain.com.au/3-18-gladstone-street-kew-vic-3101-16067435,3/18 Gladstone Street Kew VIC 3101,420.0,2,1,1,Apartment / Unit / Flat,recent refurbish gem,207011522
7057,https://www.domain.com.au/3-loire-close-hoppers-crossing-vic-3029-15919137,3 loire close Hoppers Crossing VIC 3029,420.0,5,2,2,House,famili home ideal locat,213051361
7058,https://www.domain.com.au/14-junction-street-seddon-vic-3011-16057890,14 Junction Street Seddon VIC 3011,420.0,2,1,1,House,perfectli posit,213031350
7059,https://www.domain.com.au/19-401-alma-road-caulfield-north-vic-3161-16032556,19/401 Alma Road Caulfield North VIC 3161,420.0,1,1,1,Apartment / Unit / Flat,fulli renov one bedroom apart doubl lock garag water usag also includ rent,208021177
7060,https://www.domain.com.au/845a-ballarat-road-deer-park-vic-3023-15979601,845A Ballarat Road Deer Park VIC 3023,420.0,3,1,1,Townhouse,exclus terrac live,213011569
7061,https://www.domain.com.au/201-18-claremont-street-south-yarra-vic-3141-16071671,201/18 Claremont Street South Yarra VIC 3141,420.0,2,1,2,Apartment / Unit / Flat,south live,206061515
7062,https://www.domain.com.au/25-365-pound-road-hampton-park-vic-3976-16070956,25/365 Pound Road Hampton Park VIC 3976,420.0,3,2,2,Townhouse,quiet conveni home,212031561
7063,https://www.domain.com.au/3-225-buckley-street-essendon-vic-3040-16064511,3/225 Buckley Street Essendon VIC 3040,420.0,2,1,1,Apartment / Unit / Flat,bedroom apart entertain courtyard,206031502
7064,https://www.domain.com.au/11-8-10-argus-street-cheltenham-vic-3192-16027239,11/8-10 Argus Street Cheltenham VIC 3192,420.0,2,1,1,Apartment / Unit / Flat,applic,208031188
7065,https://www.domain.com.au/8-9-11-wilson-boulevard-reservoir-vic-3073-15310096,8/9-11 Wilson Boulevard Reservoir VIC 3073,420.0,2,1,1,Apartment / Unit / Flat,great locat spaciou live,209021524
7066,https://www.domain.com.au/85-norfolk-drive-narre-warren-vic-3805-15532460,85 Norfolk Drive Narre Warren VIC 3805,420.0,3,2,2,House,famili home close primari school,212021456
7067,https://www.domain.com.au/5-treestone-walk-westmeadows-vic-3049-14879382,5 Treestone Walk Westmeadows VIC 3049,420.0,3,2,2,Townhouse,parkland view,210051245
7068,https://www.domain.com.au/3-ash-court-glenroy-vic-3046-16072423,3 Ash Court Glenroy VIC 3046,420.0,3,2,3,House,modern comfort low mainten appeal,210031535
7069,https://www.domain.com.au/4-160-gordons-road-south-morang-vic-3752-16054060,4/160 Gordons Road South Morang VIC 3752,420.0,3,2,2,Townhouse,brand new townhous,209041435
7070,https://www.domain.com.au/104-88-tram-road-doncaster-vic-3108-14825508,104/88 Tram Road Doncaster VIC 3108,420.0,4,1,4,Apartment / Unit / Flat,apart heart,207021157
7071,https://www.domain.com.au/5-franklyn-street-huntingdale-vic-3166-16080414,5 Franklyn Street Huntingdale VIC 3166,420.0,3,2,5,House,open door prepar amaz,212051326
7072,https://www.domain.com.au/3-108-ashley-street-maidstone-vic-3012-15968655,3/108 Ashley Street Maidstone VIC 3012,420.0,2,1,1,Townhouse,low mainten live,213031347
7073,https://www.domain.com.au/g05-8-garfield-street-richmond-vic-3121-16044143,G05/8 Garfield Street Richmond VIC 3121,420.0,1,1,1,Apartment / Unit / Flat,ground floor live avail,206071518
7074,https://www.domain.com.au/53-matlock-street-hoppers-crossing-vic-3029-16058334,53 Matlock Street Hoppers Crossing VIC 3029,420.0,4,2,0,House,newli renov gem,213051361
7075,https://www.domain.com.au/1-8-32-howlett-street-kensington-vic-3031-16067621,1/8-32 Howlett Street Kensington VIC 3031,420.0,2,2,1,Apartment / Unit / Flat,modern bedroom ground floor apart,206041121
7076,https://www.domain.com.au/2-14-birdwood-street-reservoir-vic-3073-16026550,2/14 Birdwood Street Reservoir VIC 3073,420.0,2,2,1,Townhouse,boutiqu two bedroom townhous,209021526
7077,https://www.domain.com.au/19-severn-street-moonee-ponds-vic-3039-16069505,19 Severn Street Moonee Ponds VIC 3039,420.0,2,1,1,House,tradit freestand home,206031116
7078,https://www.domain.com.au/3-27-coorigil-rd-carnegie-vic-3163-16075493,3/27 Coorigil Rd Carnegie VIC 3163,420.0,3,3,2,Apartment / Unit / Flat,recent renov villa doubl garag,208021176
7079,https://www.domain.com.au/11-baltimore-drive-point-cook-vic-3030-16036473,11 Baltimore Drive Point Cook VIC 3030,420.0,4,2,2,House,charm light fill,213051581
7080,https://www.domain.com.au/10-birch-lane-kensington-vic-3031-16039812,10 Birch Lane Kensington VIC 3031,420.0,2,1,1,Townhouse,well present one bedroom townhous,206041121
7081,https://www.domain.com.au/16a-merrilands-road-reservoir-vic-3073-16032804,16A Merrilands Road Reservoir VIC 3073,420.0,3,1,2,House,look found hous,209021524
7082,https://www.domain.com.au/2-rona-road-point-cook-vic-3030-16051088,2 Rona Road Point Cook VIC 3030,420.0,4,2,2,House,conveni locat,213051466
7083,https://www.domain.com.au/1-30-swindon-road-hughesdale-vic-3166-16081742,1/30 Swindon Road Hughesdale VIC 3166,420.0,4,1,4,Apartment / Unit / Flat,modern apart close amen,208021180
7084,https://www.domain.com.au/5-leilani-grove-thomastown-vic-3074-16003262,5 Leilani Grove Thomastown VIC 3074,420.0,4,2,2,House,conveni locat famili home,209041223
7085,https://www.domain.com.au/g05a-1-7-nelson-street-ringwood-vic-3134-16039110,G05A/1-7 Nelson Street Ringwood VIC 3134,420.0,2,1,1,Apartment / Unit / Flat,applic amaz bedroom bathroom apart must seen,211031266
7086,https://www.domain.com.au/301-1-high-street-preston-vic-3072-16016564,301/1 High Street Preston VIC 3072,420.0,2,1,1,Apartment / Unit / Flat,three bedroom apart cusp,209021428
7087,https://www.domain.com.au/2409-105-clarendon-street-southbank-vic-3006-16065583,2409/105 Clarendon Street Southbank VIC 3006,420.0,2,2,0,Apartment / Unit / Flat,stylish modern bed apart citi view,206041508
7088,https://www.domain.com.au/45-wave-avenue-mount-waverley-vic-3149-16031840,45 Wave Avenue Mount Waverley VIC 3149,420.0,3,1,1,House,magnific locat style,212051324
7089,https://www.domain.com.au/2-126-heatherdale-road-mitcham-vic-3132-16081224,2/126 Heatherdale Road Mitcham VIC 3132,420.0,2,1,1,House,stun unit perfectli locat water usag includ,211041270
7090,https://www.domain.com.au/1-127-austin-road-seaford-vic-3198-14355260,1/127 Austin Road Seaford VIC 3198,420.0,3,1,2,Apartment / Unit / Flat,besid seasid spaciou bedroom unit,214011375
7091,https://www.domain.com.au/403-101-tram-road-doncaster-vic-3108-16051860,403/101 Tram Road Doncaster VIC 3108,420.0,2,2,1,Apartment / Unit / Flat,panorama modern live conveni,207021157
7092,https://www.domain.com.au/3-10-cypress-avenue-brooklyn-vic-3012-16076533,3/10 Cypress Avenue Brooklyn VIC 3012,420.0,2,1,0,House,locat matter,213021343
7093,https://www.domain.com.au/11-tivey-street-reservoir-vic-3073-16076893,11 Tivey Street Reservoir VIC 3073,420.0,3,1,1,House,locat lifestyl,209021524
7094,https://www.domain.com.au/3-601-burke-road-hawthorn-east-vic-3123-15903188,3/601 Burke Road Hawthorn East VIC 3123,420.0,2,2,1,Apartment / Unit / Flat,spaciou superbl situat,207011152
7095,https://www.domain.com.au/512-59-stables-circuit-doncaster-east-vic-3109-16067999,512/59 Stables Circuit Doncaster East VIC 3109,420.0,1,1,1,Apartment / Unit / Flat,exemplari qualiti modern grace conveni,207021157
7096,https://www.domain.com.au/2410-65-dudley-street-west-melbourne-vic-3003-16028860,2410/65 Dudley Street West Melbourne VIC 3003,420.0,1,1,0,Apartment / Unit / Flat,stun one bedroom apart leas,206041510
7097,https://www.domain.com.au/221-388-murray-road-preston-vic-3072-16046844,221/388 Murray Road Preston VIC 3072,420.0,2,1,1,Apartment / Unit / Flat,seclud style heartland,209021429
7098,https://www.domain.com.au/120-205-burnley-street-richmond-vic-3121-16044640,120/205 Burnley Street Richmond VIC 3121,420.0,1,1,1,Apartment / Unit / Flat,hidden jewel,206071517
7099,https://www.domain.com.au/2-flamingo-court-narre-warren-south-vic-3805-16075723,2 Flamingo Court Narre Warren South VIC 3805,420.0,3,1,2,House,welcom new home warren south,212031458
7100,https://www.domain.com.au/2-144-mitcham-road-donvale-vic-3111-16026332,2/144 Mitcham Road Donvale VIC 3111,420.0,2,2,1,Apartment / Unit / Flat,comfort unit easi care yard,211021261
7101,https://www.domain.com.au/21-wolomina-crescent-werribee-vic-3030-16034310,21 Wolomina Crescent Werribee VIC 3030,420.0,4,2,2,House,worri happi,213051468
7102,https://www.domain.com.au/219-300-victoria-street-brunswick-vic-3056-15815575,219/300 Victoria Street Brunswick VIC 3056,420.0,2,1,1,Apartment / Unit / Flat,premium live citi view,206011496
7103,https://www.domain.com.au/22-soame-street-deer-park-vic-3023-16031369,22 Soame Street Deer Park VIC 3023,420.0,3,2,2,House,renov home outstand locat,213011569
7104,https://www.domain.com.au/17-tussock-drive-thomastown-vic-3074-15226776,17 Tussock Drive Thomastown VIC 3074,420.0,3,1,1,Townhouse,brand new townhous,209041223
7105,https://www.domain.com.au/80-mansfield-street-berwick-vic-3806-16025424,80 Mansfield Street Berwick VIC 3806,420.0,3,2,1,House,beauti comfort,212021293
7106,https://www.domain.com.au/5-10-park-street-pascoe-vale-vic-3044-15995525,5/10 Park Street Pascoe Vale VIC 3044,420.0,2,2,1,Townhouse,doubl level stunner,210031537
7107,https://www.domain.com.au/22-glendale-road-springvale-vic-3171-16037203,22 Glendale Road Springvale VIC 3171,420.0,3,1,1,House,bedroom home,212041317
7108,https://www.domain.com.au/14-zuccotti-crescent-point-cook-vic-3030-13686918,14 Zuccotti Crescent Point Cook VIC 3030,420.0,4,2,2,House,amaz huge famili home dual live area opposit park perfect,213051368
7109,https://www.domain.com.au/162-taylors-lane-rowville-vic-3178-15258563,162 Taylors Lane Rowville VIC 3178,420.0,3,2,1,House,famili home,211011257
7110,https://www.domain.com.au/3-699-pascoe-vale-rd-glenroy-vic-3046-15884891,3/699 Pascoe Vale Rd Glenroy VIC 3046,420.0,2,1,1,Townhouse,stylish townhous inspect,210031536
7111,https://www.domain.com.au/82-exploration-avenue-werribee-vic-3030-16047483,82 Exploration Avenue Werribee VIC 3030,420.0,3,2,4,House,classic three bedroom home prime locat,213051468
7112,https://www.domain.com.au/12-raleigh-street-spotswood-vic-3015-16071075,12 Raleigh Street Spotswood VIC 3015,420.0,2,1,1,House,charm period home heart,213021344
7113,https://www.domain.com.au/53-sheoak-street-doveton-vic-3177-16040680,53 Sheoak Street Doveton VIC 3177,420.0,3,1,1,House,perfect first home,212021295
7114,https://www.domain.com.au/3-22-park-street-pascoe-vale-vic-3044-15756715,3/22 Park Street Pascoe Vale VIC 3044,420.0,2,2,1,Apartment / Unit / Flat,stylish unit conveni locat,210031537
7115,https://www.domain.com.au/414e-59-stables-circuit-doncaster-vic-3108-16005125,414E/59 Stables Circuit Doncaster VIC 3108,420.0,2,2,1,Apartment / Unit / Flat,tranquil abod,207021157
7116,https://www.domain.com.au/1a-isla-avenue-glenroy-vic-3046-13438212,1A Isla Avenue Glenroy VIC 3046,420.0,3,2,2,Apartment / Unit / Flat,great home great locat,210031535
7117,https://www.domain.com.au/201-65-dudley-street-west-melbourne-vic-3003-16076288?topspot=1,201/65 Dudley Street West Melbourne VIC 3003,420.0,1,1,1,Apartment / Unit / Flat,larg balconi,206041510
7118,https://www.domain.com.au/9-alberta-street-west-footscray-vic-3012-16079757,9 Alberta Street West Footscray VIC 3012,420.0,3,1,1,House,great live close citi,213031351
7119,https://www.domain.com.au/5-74-graham-road-viewbank-vic-3084-16072344,5/74 Graham Road Viewbank VIC 3084,420.0,3,2,2,Apartment / Unit / Flat,well present two bedroom unit,209011203
7120,https://www.domain.com.au/3-44-beckington-crescent-hampton-park-vic-3976-16081753,3/44 Beckington Crescent Hampton Park VIC 3976,420.0,2,1,1,Townhouse,brand new,212031562
7121,https://www.domain.com.au/503-21-plenty-road-bundoora-vic-3083-16073729,503/21 Plenty Road Bundoora VIC 3083,420.0,2,2,1,Apartment / Unit / Flat,brand new design apart fantast view,209041217
7122,https://www.domain.com.au/66-washington-drive-frankston-vic-3199-15690840,66 Washington Drive Frankston VIC 3199,420.0,3,1,2,House,great famili larg backyard properti leas,214011372
7123,https://www.domain.com.au/405-325-collins-street-melbourne-vic-3000-16056028,405/325 Collins Street Melbourne VIC 3000,420.0,1,1,0,Apartment / Unit / Flat,one bedroom plu studi mark,206041505
7124,https://www.domain.com.au/9-inkerman-street-maidstone-vic-3012-15987509,9 Inkerman Street Maidstone VIC 3012,420.0,2,2,1,House,applic approv inspect cancel,213031347
7125,https://www.domain.com.au/1-31-maroondah-highway-lilydale-vic-3140-16035906,1/31 Maroondah Highway Lilydale VIC 3140,420.0,3,2,2,Townhouse,spaciou central aka way,211051278
7126,https://www.domain.com.au/2-39-banksia-grove-tullamarine-vic-3043-16062492,2/39 Banksia Grove Tullamarine VIC 3043,420.0,3,1,1,Apartment / Unit / Flat,magnific blend light space ideal locat,210051250
7127,https://www.domain.com.au/2-5-joyce-street-elwood-vic-3184-16072736,2/5 Joyce Street Elwood VIC 3184,420.0,2,1,1,Apartment / Unit / Flat,walk beach villag,206051129
7128,https://www.domain.com.au/7-berkeley-avenue-point-cook-vic-3030-16054635,7 Berkeley Avenue Point Cook VIC 3030,420.0,4,2,2,House,fabul freshli paint home,213051580
7129,https://www.domain.com.au/2-22-william-street-ringwood-vic-3134-16057780,2/22 William Street Ringwood VIC 3134,420.0,2,1,1,House,fulli renov two bedroom home,211031266
7130,https://www.domain.com.au/30-hilma-street-sunshine-west-vic-3020-16045091,30 Hilma Street Sunshine West VIC 3020,420.0,3,1,2,House,grand famili home huge allot huge potenti,213011338
7131,https://www.domain.com.au/201-65-dudley-street-west-melbourne-vic-3003-16076288,201/65 Dudley Street West Melbourne VIC 3003,420.0,1,1,1,Apartment / Unit / Flat,larg balconi,206041510
7132,https://www.domain.com.au/144-essex-street-west-footscray-vic-3012-12809587,144 Essex Street West Footscray VIC 3012,420.0,3,1,3,House,locat locat locat,213031351
7133,https://www.domain.com.au/225-4-acacia-place-abbotsford-vic-3067-16042524,225/4 Acacia Place Abbotsford VIC 3067,420.0,1,1,0,Apartment / Unit / Flat,class,206071139
7134,https://www.domain.com.au/199-carinish-road-clayton-vic-3168-16026860,199 Carinish Road Clayton VIC 3168,420.0,3,1,4,House,key locat close station,212051568
7135,https://www.domain.com.au/14-eamon-walk-williams-landing-vic-3027-16078061,14 Eamon Walk Williams Landing VIC 3027,420.0,3,1,1,House,bedroom heart land,213051363
7136,https://www.domain.com.au/8-19-21-abbott-street-sandringham-vic-3191-16072299,8/19-21 Abbott Street Sandringham VIC 3191,420.0,3,2,2,Apartment / Unit / Flat,stylishli renov apart,208011173
7137,https://www.domain.com.au/1-cinerea-avenue-ferntree-gully-vic-3156-16052317,1 Cinerea Avenue Ferntree Gully VIC 3156,420.0,2,1,2,House,bedroom hous,211011447
7138,https://www.domain.com.au/1-selwood-place-altona-meadows-vic-3028-16061119,1 Selwood Place Altona Meadows VIC 3028,420.0,3,1,3,House,easi low mainten live,213021342
7139,https://www.domain.com.au/8-19-robin-drive-carrum-downs-vic-3201-16062965,8/19 Robin Drive Carrum Downs VIC 3201,420.0,3,1,2,Townhouse,rock robin,214011370
7140,https://www.domain.com.au/7-boomerang-court-narre-warren-south-vic-3805-16033630,7 Boomerang Court Narre Warren South VIC 3805,420.0,3,2,2,House,tidi home great locat,212031458
7141,https://www.domain.com.au/2-18-gilbert-road-preston-vic-3072-14622185,2/18 Gilbert Road Preston VIC 3072,420.0,2,1,1,Apartment / Unit / Flat,light fill luxuri perfect locat,209021429
7142,https://www.domain.com.au/5-2-clarinda-street-essendon-vic-3040-16049557,5/2 Clarinda Street Essendon VIC 3040,420.0,2,1,1,Townhouse,modern live townhous,206031502
7143,https://www.domain.com.au/8-7-9-bell-street-coburg-vic-3058-16074155,8/7-9 Bell Street Coburg VIC 3058,420.0,3,2,2,Apartment / Unit / Flat,north face doubl stori apart,206011497
7144,https://www.domain.com.au/18-agnes-street-noble-park-vic-3174-16022556,18 Agnes Street Noble Park VIC 3174,420.0,3,1,1,House,freshli renov bedroom hous,212041460
7145,https://www.domain.com.au/16-vincent-street-mulgrave-vic-3170-16031756,16 Vincent Street Mulgrave VIC 3170,420.0,3,1,1,House,plenti space flexibl,212051325
7146,https://www.domain.com.au/1115-55-merchant-street-docklands-vic-3008-16000836,1115/55 Merchant Street Docklands VIC 3008,420.0,1,1,0,Apartment / Unit / Flat,stylish one bedroom apart locat prime locat,206041118
7147,https://www.domain.com.au/2-5-kalimna-street-essendon-vic-3040-15071067,2/5 Kalimna Street Essendon VIC 3040,420.0,2,1,1,Apartment / Unit / Flat,arrang inspect click inspect button,206031502
7148,https://www.domain.com.au/2-38-york-street-fitzroy-north-vic-3068-16060906,2/38 York Street Fitzroy North VIC 3068,420.0,2,1,1,Apartment / Unit / Flat,ground floor treat,206071143
7149,https://www.domain.com.au/31-maywood-drive-epping-vic-3076-16079219,31 Maywood Drive Epping VIC 3076,420.0,2,1,1,House,ideal locat,209041432
7150,https://www.domain.com.au/7-foxall-walk-point-cook-vic-3030-16077108,7 Foxall Walk Point Cook VIC 3030,420.0,4,2,2,House,walk school shop,213051464
7151,https://www.domain.com.au/1215-39-lonsdale-street-melbourne-vic-3000-14536234,1215/39 Lonsdale Street Melbourne VIC 3000,420.0,2,1,0,Apartment / Unit / Flat,two bedroom apart heart,206041503
7152,https://www.domain.com.au/27-11-17-park-street-st-kilda-vic-3182-16070785,27/11-17 Park Street St Kilda VIC 3182,420.0,1,1,0,Apartment / Unit / Flat,fulli furnish gem,206051514
7153,https://www.domain.com.au/6-227-mcintyre-road-sunshine-north-vic-3020-15980320,6/227 Mcintyre Road Sunshine North VIC 3020,420.0,2,2,1,House,brand new beauti finish unit,213011337
7154,https://www.domain.com.au/3-37-fisher-street-malvern-east-vic-3145-16063516,3/37 Fisher Street Malvern East VIC 3145,420.0,2,1,1,Apartment / Unit / Flat,ultra spaciou ultra conveni,208041195
7155,https://www.domain.com.au/301-9-high-street-preston-vic-3072-16081616,301/9 High Street Preston VIC 3072,420.0,2,2,1,Apartment / Unit / Flat,two bedroom two bathroom plu storag,209021428
7156,https://www.domain.com.au/15-belfort-la-cranbourne-vic-3977-16065657,15 Belfort La Cranbourne VIC 3977,420.0,3,1,2,House,townhous live,212031300
7157,https://www.domain.com.au/31-beachview-parade-point-cook-vic-3030-16008386,31 Beachview Parade Point Cook VIC 3030,420.0,4,2,2,House,sanctuari lifestyl park face locat,213051464
7158,https://www.domain.com.au/4-10-tivoli-road-south-yarra-vic-3141-16071841,4/10 Tivoli Road South Yarra VIC 3141,420.0,2,1,1,Apartment / Unit / Flat,fulli furnish bedroom apart ideal locat,206061515
7159,https://www.domain.com.au/10-seiben-close-mill-park-vic-3082-16043987,10 Seiben Close Mill Park VIC 3082,420.0,3,1,1,House,entertain paradis,209041221
7160,https://www.domain.com.au/15-31-barnsbury-road-deepdene-vic-3103-16051009,15/31 Barnsbury Road Deepdene VIC 3103,420.0,3,2,4,Apartment / Unit / Flat,prime locat,207011147
7161,https://www.domain.com.au/g07-160-power-street-hawthorn-vic-3122-15127353,G07/160 Power Street Hawthorn VIC 3122,420.0,1,1,1,Apartment / Unit / Flat,stylish secur outstand locat,207011520
7162,https://www.domain.com.au/13-carrington-cres-carrum-downs-vic-3201-16074963,13 Carrington Cres Carrum Downs VIC 3201,420.0,3,3,2,House,famili home,214011370
7163,https://www.domain.com.au/7-mecklenburg-close-epping-vic-3076-16041627,7 Mecklenburg Close Epping VIC 3076,420.0,4,3,2,Townhouse,stun spaciou townhous,209041433
7164,https://www.domain.com.au/16-island-way-point-cook-vic-3030-16039146,16 Island Way Point Cook VIC 3030,420.0,4,2,2,House,outstand home school zone,213051466
7165,https://www.domain.com.au/3-thames-avenue-springvale-vic-3171-16062114,3 Thames Avenue Springvale VIC 3171,420.0,3,1,0,House,bedroom hous,212041317
7166,https://www.domain.com.au/g01-5-rodgerson-road-box-hill-vic-3128-15847927,G01/5 Rodgerson Road Box Hill VIC 3128,420.0,2,1,1,Apartment / Unit / Flat,apart avail box hill best new address,207031163
7167,https://www.domain.com.au/168-power-avenue-chadstone-vic-3148-16076309,168 Power Avenue Chadstone VIC 3148,420.0,3,1,1,House,beauti home,212051319
7168,https://www.domain.com.au/1-19-messina-crescent-point-cook-vic-3030-16066358,1/19 Messina Crescent Point Cook VIC 3030,420.0,4,2,2,Townhouse,locat count inspect must,213051580
7169,https://www.domain.com.au/g18-658-660-blackburn-road-notting-hill-vic-3168-16056543,G18/658-660 Blackburn Road Notting Hill VIC 3168,420.0,2,2,1,House,short walk uni,212051567
7170,https://www.domain.com.au/2-33-elizabeth-street-st-albans-vic-3021-14716546,2/33 Elizabeth Street St Albans VIC 3021,420.0,3,2,2,Townhouse,townhous modern appeal,213011334
7171,https://www.domain.com.au/shop-112a-somerville-road-yarraville-vic-3013-15949203,Shop 112A Somerville Road Yarraville VIC 3013,420.0,2,1,1,Townhouse,well kept secret close villag,213031352
7172,https://www.domain.com.au/18-cyclamen-avenue-altona-north-vic-3025-15019414,18 Cyclamen Avenue Altona North VIC 3025,420.0,3,1,2,House,famili home,213021343
7173,https://www.domain.com.au/12-24-fitzgerald-street-south-yarra-vic-3141-16033207,12/24 Fitzgerald Street South Yarra VIC 3141,420.0,2,1,1,Apartment / Unit / Flat,top floor citi view secur block lock garag,206061516
7174,https://www.domain.com.au/113-outwaite-road-heidelberg-west-vic-3081-16079210,113 Outwaite Road Heidelberg West VIC 3081,420.0,2,1,1,House,perfect locat,209011199
7175,https://www.domain.com.au/1-532-waterdale-road-heidelberg-heights-vic-3081-16018261,1/532 Waterdale Road Heidelberg Heights VIC 3081,420.0,3,1,3,House,renov home love privat garden set,209011199
7176,https://www.domain.com.au/1-117-rushall-crescent-fitzroy-north-vic-3068-15976944,1/117 Rushall Crescent Fitzroy North VIC 3068,420.0,2,1,1,Apartment / Unit / Flat,locat conveni newli updat,206071143
7177,https://www.domain.com.au/505-488-swanston-street-carlton-vic-3053-14138592,505/488 Swanston Street Carlton VIC 3053,420.0,2,1,0,Apartment / Unit / Flat,conveni fulli furnish,206041117
7178,https://www.domain.com.au/4006-33-rose-lane-melbourne-vic-3000-16073561,4006/33 Rose Lane Melbourne VIC 3000,420.0,1,1,0,Apartment / Unit / Flat,contemporari design great locat unfurnish,206041505
7179,https://www.domain.com.au/412-6-station-street-moorabbin-vic-3189-16062172,412/6 Station Street Moorabbin VIC 3189,420.0,2,1,1,Apartment / Unit / Flat,bedroom apart fantast locat,208031191
7180,https://www.domain.com.au/230-85-market-street-south-melbourne-vic-3205-16073092,230/85 Market Street South Melbourne VIC 3205,420.0,1,1,0,Apartment / Unit / Flat,inspect regist client,206051512
7181,https://www.domain.com.au/201-58-moore-street-footscray-vic-3011-14248652,201/58 Moore Street Footscray VIC 3011,420.0,2,1,1,Apartment / Unit / Flat,pleas regist interest alert open time,213031348
7182,https://www.domain.com.au/11-blossom-drive-doveton-vic-3177-16065797,11 Blossom Drive Doveton VIC 3177,420.0,3,2,2,Townhouse,neat fantast home,212021295
7183,https://www.domain.com.au/224-burwood-highway-burwood-vic-3125-8431378,224 Burwood Highway Burwood VIC 3125,420.0,6,2,0,Apartment / Unit / Flat,spaciou apart purpos built student accommod,207031165
7184,https://www.domain.com.au/103-grieve-parade-altona-vic-3018-16042029,103 GRIEVE PARADE Altona VIC 3018,420.0,3,1,2,House,renov touch modern,213021341
